movie_id,title,release_year,genre,budget,revenue,runtime,imdb_rating,metascore,votes,director,main_actor,oscar_nominations,oscar_wins
1782,Movie 1782,1997,Horror,7.69,9.48,177,5.1,60.0,558.0,Patty Jenkins,Ryan Gosling,0,0
1783,Movie 1783,1993,Action,32.16,61.17,98,6.4,77.0,61.6,Christopher Nolan,Tom Cruise,3,1
1784,Movie 1784,2018,Romance,20.5,195.97,92,5.8,,12.0,Patty Jenkins,Brad Pitt,1,1
1785,Movie 1785,2019,Thriller,8.16,28.13,139,7.2,72.0,1058.8,Greta Gerwig,Margot Robbie,2,1
1786,Movie 1786,1990,Drama,30.77,72.6,120,7.6,74.0,94.2,Patty Jenkins,Ryan Gosling,2,1
1787,Movie 1787,2016,Drama,51.64,109.26,152,7.6,,53.3,Denis Villeneuve,Leonardo DiCaprio,4,1
1788,Movie 1788,1988,Drama,39.11,89.97,97,5.9,75.0,91.6,Christopher Nolan,Jennifer Lawrence,1,0
1789,Movie 1789,2003,Romance,18.14,65.57,155,6.4,62.0,127.4,Patty Jenkins,Tom Cruise,3,1
1790,Movie 1790,1993,Comedy,32.71,101.47,127,8.4,100.0,91.5,Steven Spielberg,Ryan Gosling,6,3
1791,Movie 1791,2020,Romance,10.17,15.62,136,5.9,69.0,80.1,Ridley Scott,Natalie Portman,0,0
1792,Movie 1792,2009,Action,29.51,228.43,134,5.5,60.0,42.8,James Cameron,Margot Robbie,1,0
1793,Movie 1793,2005,Romance,25.32,76.55,69,6.7,61.0,43.4,Alfonso Cuarón,Leonardo DiCaprio,3,0
1794,Movie 1794,2023,Romance,153.13,903.58,137,5.7,58.0,36.7,Ridley Scott,Brad Pitt,2,1
1795,Movie 1795,2008,Romance,64.87,168.57,120,6.3,66.0,128.9,Steven Spielberg,Ryan Gosling,0,0
1796,Movie 1796,2015,Comedy,25.49,76.33,104,4.7,50.0,102.0,Denis Villeneuve,Leonardo DiCaprio,0,0
1797,Movie 1797,1980,Horror,36.32,192.39,115,7.0,71.0,28.7,Alfonso Cuarón,Natalie Portman,4,1
1798,Movie 1798,2002,Comedy,17.25,20.94,128,6.2,75.0,126.4,Quentin Tarantino,Jennifer Lawrence,0,0
1799,Movie 1799,1981,Action,6.99,10.57,128,4.8,46.0,19.8,Denis Villeneuve,Jennifer Lawrence,0,0
1800,Movie 1800,2004,Romance,55.46,208.03,104,5.2,61.0,7.1,Quentin Tarantino,Natalie Portman,0,0
1801,Movie 1801,2019,Comedy,33.47,57.87,150,7.3,72.0,87.7,Martin Scorsese,Emma Stone,4,3
1802,Movie 1802,1991,Animation,12.1,95.97,129,7.1,55.0,124.2,Greta Gerwig,Natalie Portman,4,0
1803,Movie 1803,1996,Sci-Fi,40.76,168.29,124,7.1,74.0,40.0,Quentin Tarantino,Scarlett Johansson,0,0
1804,Movie 1804,2014,Action,54.21,384.93,127,6.3,53.0,58.5,Christopher Nolan,Emma Stone,0,0
1805,Movie 1805,1996,Drama,39.86,104.8,147,8.3,77.0,26.8,Martin Scorsese,Leonardo DiCaprio,1,1
1806,Movie 1806,2021,Animation,6.85,21.44,124,6.0,,363.8,Martin Scorsese,Emma Stone,0,0
1807,Movie 1807,1995,Action,2.32,52.03,155,7.3,87.0,130.9,James Cameron,Jennifer Lawrence,4,1
1808,Movie 1808,1983,Action,29.79,111.19,122,4.4,57.0,56.5,Denis Villeneuve,Emma Stone,0,0
1809,Movie 1809,2001,Animation,17.14,18.34,104,6.5,61.0,23.0,Denis Villeneuve,Jennifer Lawrence,2,1
1810,Movie 1810,2011,Sci-Fi,10.1,48.62,113,5.8,51.0,126.1,Quentin Tarantino,Scarlett Johansson,1,0
1811,Movie 1811,1997,Drama,13.85,238.46,165,5.4,,149.1,Denis Villeneuve,Margot Robbie,0,0
1812,Movie 1812,1981,Drama,21.41,160.14,111,7.5,77.0,245.4,Martin Scorsese,Chris Evans,3,0
1813,Movie 1813,1983,Action,35.24,184.38,119,7.8,70.0,278.3,Martin Scorsese,Scarlett Johansson,5,3
1814,Movie 1814,2002,Animation,25.34,50.83,131,6.3,69.0,256.7,Christopher Nolan,Natalie Portman,1,0
1815,Movie 1815,1994,Drama,70.16,326.22,81,9.0,97.0,118.1,Quentin Tarantino,Emma Stone,6,1
1816,Movie 1816,2010,Animation,23.22,86.01,93,6.6,,668.2,Christopher Nolan,Chris Evans,2,1
1817,Movie 1817,1983,Horror,19.18,71.78,112,6.5,70.0,46.4,Quentin Tarantino,Ryan Gosling,2,0
1818,Movie 1818,1989,Romance,27.48,214.18,96,7.2,75.0,13.7,Steven Spielberg,Brad Pitt,3,0
1819,Movie 1819,1992,Horror,54.25,267.71,107,5.5,39.0,266.4,Greta Gerwig,Brad Pitt,0,0
1820,Movie 1820,2020,Drama,11.09,73.39,89,6.6,63.0,197.3,Denis Villeneuve,Ryan Gosling,3,2
1821,Movie 1821,2004,Animation,35.25,172.49,117,5.4,48.0,81.6,Christopher Nolan,Natalie Portman,0,0
1822,Movie 1822,2020,Sci-Fi,13.46,23.56,60,6.1,67.0,44.6,James Cameron,Brad Pitt,1,0
1823,Movie 1823,2018,Thriller,13.34,73.83,130,6.4,70.0,572.0,Alfonso Cuarón,Scarlett Johansson,1,0
1824,Movie 1824,2017,Animation,17.98,50.61,146,4.7,41.0,13.0,Denis Villeneuve,Ryan Gosling,0,0
1825,Movie 1825,1982,Sci-Fi,20.28,18.24,120,6.6,65.0,99.5,Quentin Tarantino,Leonardo DiCaprio,2,0
1826,Movie 1826,2000,Horror,36.29,110.07,134,4.1,35.0,415.3,Denis Villeneuve,Jennifer Lawrence,0,0
1827,Movie 1827,2005,Sci-Fi,7.57,67.57,86,7.0,79.0,175.7,James Cameron,Scarlett Johansson,1,0
1828,Movie 1828,2012,Comedy,24.13,76.81,172,7.8,72.0,94.2,Denis Villeneuve,Scarlett Johansson,4,1
1829,Movie 1829,1981,Thriller,121.85,988.3,98,5.7,,33.4,Quentin Tarantino,Chris Evans,2,1
1830,Movie 1830,2018,Drama,21.71,69.67,151,9.1,84.0,73.6,Christopher Nolan,Ryan Gosling,4,2
1831,Movie 1831,2002,Sci-Fi,5.96,17.54,163,5.7,,317.7,Denis Villeneuve,Emma Stone,1,0
1832,Movie 1832,1999,Romance,78.34,281.0,103,5.9,47.0,34.0,Martin Scorsese,Ryan Gosling,3,0
1833,Movie 1833,1983,Sci-Fi,6.12,37.78,131,6.8,55.0,93.8,Denis Villeneuve,Natalie Portman,0,0
1834,Movie 1834,2022,Thriller,38.89,49.96,114,7.1,83.0,216.6,James Cameron,Scarlett Johansson,2,0
1835,Movie 1835,1991,Sci-Fi,22.99,40.0,126,5.9,68.0,103.2,Greta Gerwig,Natalie Portman,2,1
1836,Movie 1836,2023,Comedy,14.63,49.79,125,6.4,64.0,50.5,Christopher Nolan,Emma Stone,1,0
1837,Movie 1837,2018,Thriller,35.27,219.9,113,6.7,68.0,35.1,James Cameron,Scarlett Johansson,0,0
1838,Movie 1838,1984,Action,5.92,16.68,135,6.4,67.0,16.0,Alfonso Cuarón,Leonardo DiCaprio,0,0
1839,Movie 1839,2000,Horror,6.23,28.13,68,5.4,68.0,108.4,Alfonso Cuarón,Ryan Gosling,0,0
1840,Movie 1840,2018,Horror,20.93,182.15,124,6.1,60.0,249.7,Steven Spielberg,Margot Robbie,0,0
1841,Movie 1841,2004,Romance,14.94,35.52,137,6.3,92.0,80.6,Alfonso Cuarón,Ryan Gosling,2,0
1842,Movie 1842,1984,Sci-Fi,13.36,102.59,122,7.2,85.0,288.5,James Cameron,Tom Cruise,5,2
1843,Movie 1843,1993,Sci-Fi,21.86,42.6,136,5.2,69.0,69.8,Martin Scorsese,Tom Cruise,0,0
1844,Movie 1844,1997,Action,9.09,52.31,129,6.6,,21.6,Ridley Scott,Leonardo DiCaprio,3,0
1845,Movie 1845,2018,Action,5.83,26.31,161,6.6,56.0,247.2,Martin Scorsese,Jennifer Lawrence,1,0
1846,Movie 1846,2007,Romance,19.65,21.88,147,7.4,80.0,342.9,Greta Gerwig,Scarlett Johansson,3,1
1847,Movie 1847,2015,Sci-Fi,23.46,114.56,67,6.5,80.0,291.3,Martin Scorsese,Jennifer Lawrence,0,0
1848,Movie 1848,1995,Drama,23.75,213.63,134,7.1,75.0,13.2,Martin Scorsese,Leonardo DiCaprio,3,1
1849,Movie 1849,1999,Romance,27.46,59.57,122,6.7,86.0,175.0,Ridley Scott,Chris Evans,1,0
1850,Movie 1850,2009,Drama,33.08,79.74,107,8.3,90.0,35.1,Steven Spielberg,Chris Evans,4,1
1851,Movie 1851,2008,Drama,35.87,102.32,166,5.5,63.0,28.2,James Cameron,Natalie Portman,0,0
1852,Movie 1852,1981,Drama,22.74,133.67,109,7.3,71.0,46.6,James Cameron,Natalie Portman,4,2
1853,Movie 1853,2000,Animation,70.27,205.65,138,6.6,,911.0,Martin Scorsese,Jennifer Lawrence,2,0
1854,Movie 1854,1980,Sci-Fi,22.5,31.43,105,5.0,54.0,139.9,Denis Villeneuve,Tom Cruise,0,0
1855,Movie 1855,1983,Sci-Fi,34.89,73.25,114,5.8,45.0,152.5,Steven Spielberg,Jennifer Lawrence,0,0
1856,Movie 1856,2011,Romance,28.84,98.51,114,5.2,56.0,360.5,Patty Jenkins,Leonardo DiCaprio,2,0
1857,Movie 1857,1987,Horror,46.28,256.49,117,6.4,62.0,36.8,Quentin Tarantino,Leonardo DiCaprio,2,1
1858,Movie 1858,1998,Romance,7.35,11.91,113,7.5,67.0,551.0,Denis Villeneuve,Leonardo DiCaprio,1,1
1859,Movie 1859,2006,Animation,7.48,12.75,154,7.4,92.0,40.4,Steven Spielberg,Chris Evans,4,4
1860,Movie 1860,1986,Animation,8.97,40.1,112,6.0,70.0,83.6,Quentin Tarantino,Chris Evans,0,0
1861,Movie 1861,1994,Action,4.42,18.8,81,6.4,,346.7,Martin Scorsese,Emma Stone,0,0
1862,Movie 1862,2000,Horror,20.39,97.15,126,6.7,51.0,68.1,James Cameron,Jennifer Lawrence,4,3
1863,Movie 1863,2003,Sci-Fi,12.38,22.4,137,5.3,35.0,234.4,Quentin Tarantino,Chris Evans,0,0
1864,Movie 1864,2014,Action,37.27,247.13,116,5.9,33.0,1555.3,Quentin Tarantino,Scarlett Johansson,0,0
1865,Movie 1865,2015,Romance,13.2,93.64,100,3.8,45.0,581.6,Alfonso Cuarón,Margot Robbie,1,0
1866,Movie 1866,1996,Horror,11.02,13.61,152,6.3,45.0,54.1,Martin Scorsese,Chris Evans,0,0
1867,Movie 1867,1987,Drama,9.03,21.3,140,7.4,85.0,193.5,Alfonso Cuarón,Chris Evans,4,3
1868,Movie 1868,2009,Romance,21.72,259.22,152,8.0,69.0,108.0,Greta Gerwig,Scarlett Johansson,2,2
1869,Movie 1869,2002,Comedy,15.32,125.72,126,6.1,66.0,668.2,Alfonso Cuarón,Brad Pitt,2,0
1870,Movie 1870,1995,Animation,33.53,196.04,133,6.7,68.0,14.3,Ridley Scott,Margot Robbie,3,1
1871,Movie 1871,1991,Animation,82.59,64.66,143,6.7,53.0,89.5,Quentin Tarantino,Tom Cruise,5,1
1872,Movie 1872,2005,Drama,11.29,85.07,144,8.5,,39.0,James Cameron,Jennifer Lawrence,3,1
1873,Movie 1873,2018,Sci-Fi,16.54,132.25,172,5.9,41.0,10.0,Patty Jenkins,Emma Stone,1,1
1874,Movie 1874,2001,Animation,8.82,44.18,129,6.9,93.0,313.6,Greta Gerwig,Leonardo DiCaprio,1,0
1875,Movie 1875,1992,Thriller,11.91,11.11,120,7.4,72.0,53.9,Christopher Nolan,Ryan Gosling,2,1
1876,Movie 1876,2008,Comedy,11.24,7.56,88,7.3,52.0,53.6,Denis Villeneuve,Margot Robbie,0,0
1877,Movie 1877,2000,Drama,15.77,64.56,93,6.9,64.0,809.0,Quentin Tarantino,Emma Stone,4,2
1878,Movie 1878,2010,Horror,2.86,1.58,131,6.3,58.0,30.6,Martin Scorsese,Emma Stone,1,0
1879,Movie 1879,2015,Action,39.26,101.89,117,7.4,66.0,48.5,Ridley Scott,Scarlett Johansson,1,1
1880,Movie 1880,2021,Horror,36.51,50.31,105,6.9,,40.8,Patty Jenkins,Jennifer Lawrence,2,1
1881,Movie 1881,1980,Horror,9.67,41.57,121,5.9,,22.8,James Cameron,Scarlett Johansson,0,0
1882,Movie 1882,1999,Animation,25.69,48.15,124,7.8,69.0,118.8,Quentin Tarantino,Natalie Portman,4,1
1883,Movie 1883,2009,Romance,65.13,494.13,112,8.6,70.0,138.2,Quentin Tarantino,Natalie Portman,3,1
1884,Movie 1884,1999,Action,115.69,102.69,141,8.0,88.0,18.0,Greta Gerwig,Natalie Portman,2,1
1885,Movie 1885,2013,Comedy,11.5,75.65,73,5.2,54.0,79.5,Christopher Nolan,Brad Pitt,1,0
1886,Movie 1886,1988,Comedy,8.75,33.52,141,5.2,54.0,163.0,James Cameron,Emma Stone,0,0
1887,Movie 1887,1982,Action,74.25,96.6,158,6.9,90.0,41.1,Christopher Nolan,Emma Stone,3,0
1888,Movie 1888,1988,Animation,23.49,47.23,129,6.2,63.0,119.2,Steven Spielberg,Ryan Gosling,4,1
1889,Movie 1889,2023,Action,16.02,157.61,137,6.9,,62.9,Patty Jenkins,Margot Robbie,3,0
1890,Movie 1890,2016,Comedy,97.0,700.15,104,7.0,,360.2,Quentin Tarantino,Scarlett Johansson,2,2
1891,Movie 1891,1987,Thriller,69.87,150.32,137,5.8,,47.7,Denis Villeneuve,Tom Cruise,1,0
1892,Movie 1892,1993,Sci-Fi,17.65,44.05,123,5.6,58.0,91.6,Greta Gerwig,Leonardo DiCaprio,1,0
1893,Movie 1893,2002,Thriller,11.39,88.12,132,6.7,64.0,17.6,Quentin Tarantino,Margot Robbie,0,0
1894,Movie 1894,2020,Sci-Fi,56.99,127.94,87,7.4,89.0,7.0,Quentin Tarantino,Ryan Gosling,2,2
1895,Movie 1895,2017,Drama,263.33,2405.41,112,5.3,,336.3,Christopher Nolan,Ryan Gosling,1,0
1896,Movie 1896,2015,Drama,6.25,16.14,120,7.4,70.0,724.2,Alfonso Cuarón,Ryan Gosling,2,0
1897,Movie 1897,2022,Animation,48.74,93.88,103,5.0,41.0,129.1,Ridley Scott,Tom Cruise,0,0
1898,Movie 1898,1999,Drama,24.48,108.36,119,7.3,79.0,219.7,Quentin Tarantino,Ryan Gosling,2,2
1899,Movie 1899,2008,Horror,20.22,23.56,114,6.0,57.0,63.0,Greta Gerwig,Leonardo DiCaprio,1,0
1900,Movie 1900,1991,Romance,58.26,324.62,120,6.4,69.0,32.6,James Cameron,Margot Robbie,0,0
1901,Movie 1901,2007,Thriller,11.38,117.0,88,6.9,74.0,28.2,Patty Jenkins,Margot Robbie,1,0
1902,Movie 1902,1987,Thriller,20.83,101.75,156,5.9,57.0,29.3,Patty Jenkins,Natalie Portman,0,0
1903,Movie 1903,1986,Action,29.25,26.43,63,6.7,52.0,42.7,Ridley Scott,Tom Cruise,6,1
1904,Movie 1904,1981,Sci-Fi,17.27,28.18,104,5.8,59.0,38.8,Denis Villeneuve,Emma Stone,0,0
1905,Movie 1905,2011,Horror,14.64,66.07,122,6.7,66.0,600.8,Christopher Nolan,Jennifer Lawrence,0,0
1906,Movie 1906,2017,Comedy,92.08,416.55,142,5.3,34.0,33.5,Quentin Tarantino,Emma Stone,0,0
1907,Movie 1907,1984,Romance,16.14,17.85,117,7.4,78.0,122.5,James Cameron,Ryan Gosling,1,0
1908,Movie 1908,1995,Comedy,81.12,202.48,117,6.0,78.0,27.9,Steven Spielberg,Leonardo DiCaprio,0,0
1909,Movie 1909,2016,Action,61.18,47.27,90,6.0,70.0,101.3,Patty Jenkins,Chris Evans,0,0
1910,Movie 1910,2003,Romance,26.02,30.26,103,7.5,96.0,116.0,Martin Scorsese,Chris Evans,1,1
1911,Movie 1911,2001,Animation,47.0,86.42,121,6.5,69.0,222.4,Christopher Nolan,Ryan Gosling,0,0
1912,Movie 1912,1996,Drama,16.83,150.85,106,6.9,95.0,102.6,Patty Jenkins,Tom Cruise,1,0
1913,Movie 1913,1996,Comedy,82.89,468.11,114,6.5,45.0,8.4,Alfonso Cuarón,Margot Robbie,0,0
1914,Movie 1914,2003,Action,98.32,325.12,148,5.4,53.0,227.0,Martin Scorsese,Ryan Gosling,1,0
1915,Movie 1915,1983,Romance,10.18,9.18,102,8.4,,162.5,Denis Villeneuve,Tom Cruise,3,1
1916,Movie 1916,1987,Romance,64.92,626.55,97,6.4,77.0,76.1,Ridley Scott,Ryan Gosling,0,0
1917,Movie 1917,1988,Romance,26.47,159.26,73,6.5,64.0,33.1,Martin Scorsese,Tom Cruise,2,0
1918,Movie 1918,1992,Comedy,21.68,140.42,109,6.6,60.0,12.2,Patty Jenkins,Leonardo DiCaprio,2,1
1919,Movie 1919,2012,Thriller,28.25,140.0,108,7.1,73.0,56.0,Alfonso Cuarón,Scarlett Johansson,3,1
1920,Movie 1920,2020,Comedy,40.58,64.42,128,7.4,94.0,151.6,Alfonso Cuarón,Scarlett Johansson,4,1
1921,Movie 1921,2013,Thriller,15.37,24.21,107,7.0,59.0,103.1,Christopher Nolan,Brad Pitt,0,0
1922,Movie 1922,1990,Action,7.94,23.13,89,5.4,59.0,463.7,Quentin Tarantino,Ryan Gosling,0,0
1923,Movie 1923,2014,Thriller,20.86,33.38,159,7.5,88.0,313.0,Martin Scorsese,Jennifer Lawrence,3,1
1924,Movie 1924,1982,Action,24.11,130.86,119,5.5,43.0,217.4,Patty Jenkins,Scarlett Johansson,0,0
1925,Movie 1925,1987,Animation,60.94,116.1,139,5.8,47.0,124.1,Denis Villeneuve,Leonardo DiCaprio,0,0
1926,Movie 1926,2018,Romance,7.98,31.73,132,5.9,67.0,145.3,Martin Scorsese,Natalie Portman,1,0
1927,Movie 1927,1997,Thriller,45.19,68.84,113,7.2,75.0,29.2,Quentin Tarantino,Chris Evans,1,0
1928,Movie 1928,1992,Animation,9.42,13.77,89,6.7,68.0,173.4,Greta Gerwig,Chris Evans,2,1
1929,Movie 1929,2014,Romance,31.92,82.23,114,5.5,66.0,19.2,Quentin Tarantino,Jennifer Lawrence,0,0
1930,Movie 1930,2013,Action,33.8,219.64,103,5.4,38.0,373.0,James Cameron,Margot Robbie,1,0
1931,Movie 1931,2023,Romance,6.43,19.49,113,6.4,80.0,143.6,Denis Villeneuve,Tom Cruise,1,1
1932,Movie 1932,2019,Animation,8.45,39.07,143,4.6,64.0,194.9,Greta Gerwig,Scarlett Johansson,0,0
1933,Movie 1933,1983,Thriller,14.08,84.57,144,7.3,65.0,212.3,Ridley Scott,Scarlett Johansson,3,0
1934,Movie 1934,1990,Action,13.87,53.82,132,6.3,57.0,206.9,Denis Villeneuve,Tom Cruise,0,0
1935,Movie 1935,2000,Sci-Fi,11.9,69.06,86,6.6,62.0,48.7,Ridley Scott,Tom Cruise,1,1
1936,Movie 1936,2001,Animation,33.63,76.38,81,7.0,65.0,146.0,Christopher Nolan,Brad Pitt,2,2
1937,Movie 1937,1995,Action,35.73,48.07,107,5.3,61.0,643.0,Martin Scorsese,Tom Cruise,0,0
1938,Movie 1938,1997,Animation,13.09,31.7,101,6.7,76.0,154.2,Martin Scorsese,Scarlett Johansson,3,2
1939,Movie 1939,2023,Action,19.68,15.91,60,6.8,63.0,31.9,James Cameron,Ryan Gosling,3,1
1940,Movie 1940,1995,Action,167.7,348.92,107,5.1,,99.8,Christopher Nolan,Jennifer Lawrence,0,0
1941,Movie 1941,2009,Drama,35.73,64.99,82,5.5,86.0,105.5,Greta Gerwig,Scarlett Johansson,1,1
1942,Movie 1942,2023,Animation,16.61,14.98,113,6.4,71.0,338.0,Steven Spielberg,Chris Evans,1,0
1943,Movie 1943,2009,Sci-Fi,13.67,73.28,109,6.2,66.0,62.7,Greta Gerwig,Leonardo DiCaprio,1,0
1944,Movie 1944,2002,Thriller,17.78,50.36,119,6.2,78.0,297.1,Martin Scorsese,Natalie Portman,2,1
1945,Movie 1945,1987,Sci-Fi,164.1,785.55,143,7.9,75.0,45.4,Martin Scorsese,Brad Pitt,2,0
1946,Movie 1946,2016,Horror,14.51,36.55,87,6.7,78.0,91.3,Martin Scorsese,Leonardo DiCaprio,3,1
1947,Movie 1947,1990,Thriller,66.34,708.12,116,6.2,,44.4,Denis Villeneuve,Chris Evans,1,0
1948,Movie 1948,2021,Animation,25.09,191.16,67,6.6,78.0,45.7,Ridley Scott,Jennifer Lawrence,0,0
1949,Movie 1949,1981,Romance,51.12,202.62,130,5.4,,154.2,Greta Gerwig,Emma Stone,1,1
1950,Movie 1950,1986,Horror,116.8,267.71,70,6.0,76.0,88.4,Alfonso Cuarón,Brad Pitt,1,1
1951,Movie 1951,1996,Romance,111.22,299.23,107,5.8,50.0,23.8,Ridley Scott,Scarlett Johansson,0,0
1952,Movie 1952,2004,Horror,12.0,31.78,116,6.0,63.0,25.7,Greta Gerwig,Jennifer Lawrence,0,0
1953,Movie 1953,1990,Animation,40.12,45.42,119,4.9,46.0,89.5,Denis Villeneuve,Tom Cruise,0,0
1954,Movie 1954,1984,Comedy,4.72,8.34,116,6.3,56.0,82.3,Alfonso Cuarón,Leonardo DiCaprio,0,0
1955,Movie 1955,2023,Drama,11.04,53.61,148,8.8,,63.2,Steven Spielberg,Margot Robbie,7,5
1956,Movie 1956,1988,Horror,23.05,30.24,113,7.1,61.0,80.7,Denis Villeneuve,Tom Cruise,1,1
1957,Movie 1957,1984,Horror,34.65,62.21,87,6.3,65.0,19.9,Quentin Tarantino,Brad Pitt,1,0
1958,Movie 1958,1993,Drama,27.27,130.5,114,7.5,58.0,162.9,Greta Gerwig,Scarlett Johansson,3,0
1959,Movie 1959,1991,Sci-Fi,28.99,91.85,128,6.3,61.0,173.8,Christopher Nolan,Emma Stone,1,0
1960,Movie 1960,1991,Comedy,37.13,40.74,176,6.3,57.0,67.2,James Cameron,Leonardo DiCaprio,0,0
1961,Movie 1961,2022,Drama,46.98,74.56,114,8.5,74.0,101.3,Patty Jenkins,Natalie Portman,7,3
1962,Movie 1962,1980,Action,46.4,617.3,141,5.0,40.0,138.3,James Cameron,Natalie Portman,0,0
1963,Movie 1963,2017,Horror,47.17,230.47,153,6.8,74.0,164.6,Patty Jenkins,Emma Stone,0,0
1964,Movie 1964,2005,Comedy,2.68,11.6,60,7.3,71.0,38.9,Patty Jenkins,Ryan Gosling,4,1
1965,Movie 1965,1985,Thriller,9.97,44.13,114,6.4,50.0,47.1,Christopher Nolan,Tom Cruise,0,0
1966,Movie 1966,2012,Romance,6.28,27.27,113,6.6,67.0,24.1,Patty Jenkins,Brad Pitt,1,1
1967,Movie 1967,2021,Animation,37.18,340.94,140,7.0,69.0,127.1,Steven Spielberg,Brad Pitt,2,0
1968,Movie 1968,1989,Romance,21.69,115.56,135,7.6,39.0,14.3,Steven Spielberg,Leonardo DiCaprio,2,2
1969,Movie 1969,1980,Drama,5.98,21.32,147,7.7,,181.9,Christopher Nolan,Brad Pitt,2,0
1970,Movie 1970,1983,Sci-Fi,62.44,438.29,119,6.7,71.0,59.5,Ridley Scott,Brad Pitt,1,0
1971,Movie 1971,1986,Sci-Fi,25.42,53.46,116,6.3,,138.6,Ridley Scott,Emma Stone,3,1
1972,Movie 1972,1995,Sci-Fi,30.44,218.84,60,7.0,59.0,335.6,Steven Spielberg,Leonardo DiCaprio,2,2
1973,Movie 1973,2009,Action,14.74,80.25,136,7.1,61.0,441.5,Quentin Tarantino,Ryan Gosling,1,0
1974,Movie 1974,1991,Romance,4.43,3.05,116,6.9,,207.5,Christopher Nolan,Margot Robbie,3,1
1975,Movie 1975,1996,Drama,9.94,16.76,70,6.3,66.0,655.2,Alfonso Cuarón,Scarlett Johansson,4,1
1976,Movie 1976,2021,Sci-Fi,209.99,2702.2,149,7.0,77.0,68.0,Alfonso Cuarón,Jennifer Lawrence,4,0
1977,Movie 1977,1984,Horror,5.46,9.1,157,5.2,58.0,933.9,Quentin Tarantino,Leonardo DiCaprio,0,0
1978,Movie 1978,2021,Sci-Fi,6.02,73.26,148,5.1,52.0,80.6,Martin Scorsese,Natalie Portman,0,0
1979,Movie 1979,1999,Comedy,35.91,556.21,155,6.7,84.0,14.9,Ridley Scott,Jennifer Lawrence,2,2
1980,Movie 1980,1982,Romance,37.23,130.06,119,6.8,75.0,25.9,Patty Jenkins,Natalie Portman,2,0
1981,Movie 1981,2002,Drama,11.37,23.96,104,6.8,,171.1,Steven Spielberg,Tom Cruise,1,1
1982,Movie 1982,1981,Drama,11.09,11.0,139,5.4,65.0,145.1,Denis Villeneuve,Tom Cruise,1,0
1983,Movie 1983,2013,Sci-Fi,14.42,17.0,126,8.7,96.0,89.2,Greta Gerwig,Margot Robbie,4,0
1984,Movie 1984,2012,Horror,335.97,1847.85,92,6.2,40.0,141.3,Patty Jenkins,Emma Stone,1,1
1985,Movie 1985,2003,Horror,14.37,21.4,74,6.9,70.0,152.9,Steven Spielberg,Jennifer Lawrence,2,1
1986,Movie 1986,2008,Thriller,18.98,15.56,98,7.7,80.0,68.8,Denis Villeneuve,Scarlett Johansson,1,1
1987,Movie 1987,2001,Comedy,21.58,114.85,124,5.2,,79.7,Martin Scorsese,Ryan Gosling,0,0
1988,Movie 1988,2000,Drama,21.8,31.7,135,7.2,70.0,26.0,Greta Gerwig,Natalie Portman,3,0
1989,Movie 1989,2022,Romance,84.55,380.24,128,5.6,67.0,48.9,Christopher Nolan,Emma Stone,1,1
1990,Movie 1990,1987,Animation,29.31,128.53,116,6.9,78.0,78.7,Ridley Scott,Scarlett Johansson,3,2
1991,Movie 1991,2023,Thriller,60.91,256.71,80,6.6,84.0,86.4,Denis Villeneuve,Scarlett Johansson,0,0
1992,Movie 1992,2012,Romance,11.76,66.64,164,6.6,85.0,840.0,Patty Jenkins,Brad Pitt,1,0
1993,Movie 1993,1992,Drama,5.41,35.56,101,6.2,63.0,72.0,Greta Gerwig,Margot Robbie,0,0
1994,Movie 1994,1994,Romance,3.62,11.8,146,6.9,69.0,32.5,Ridley Scott,Scarlett Johansson,0,0
1995,Movie 1995,1980,Thriller,35.72,93.24,128,6.4,65.0,88.2,Quentin Tarantino,Scarlett Johansson,3,3
1996,Movie 1996,2001,Comedy,33.34,124.39,119,6.7,68.0,9.9,Denis Villeneuve,Jennifer Lawrence,0,0
1997,Movie 1997,1992,Romance,14.71,28.92,111,7.2,82.0,71.7,Martin Scorsese,Natalie Portman,2,0
1998,Movie 1998,1988,Drama,47.46,246.03,150,6.7,,58.0,Patty Jenkins,Chris Evans,1,0
1999,Movie 1999,2014,Animation,19.66,98.2,133,6.9,69.0,703.6,Christopher Nolan,Jennifer Lawrence,3,0
2000,Movie 2000,2001,Sci-Fi,22.83,66.33,100,5.7,43.0,47.9,Steven Spielberg,Emma Stone,2,1
2001,Movie 2001,1993,Thriller,39.73,474.41,161,4.7,62.0,113.4,Greta Gerwig,Tom Cruise,0,0
2002,Movie 2002,1981,Drama,42.02,191.87,132,8.2,,24.3,Alfonso Cuarón,Ryan Gosling,4,1
2003,Movie 2003,2008,Sci-Fi,94.69,253.3,83,7.5,81.0,533.8,Alfonso Cuarón,Emma Stone,2,0
2004,Movie 2004,1984,Drama,13.68,40.17,181,7.7,65.0,64.2,Steven Spielberg,Brad Pitt,5,0
2005,Movie 2005,2018,Comedy,38.81,197.2,148,7.3,72.0,79.4,Greta Gerwig,Ryan Gosling,2,1
2006,Movie 2006,2008,Horror,11.29,22.33,93,7.8,85.0,36.9,James Cameron,Chris Evans,3,0
2007,Movie 2007,2000,Comedy,36.72,163.67,143,4.8,58.0,390.4,Denis Villeneuve,Scarlett Johansson,0,0
2008,Movie 2008,1990,Horror,85.52,354.66,123,5.9,,110.6,James Cameron,Natalie Portman,1,0
